cust_response,time,total_amount,gender,age,person_id,became_member_on,income,F,M,O,days_of_membership,age_by_decade,income_range,reward,difficulty,duration
0,0,0,F,85,50fb5c0c6b1b4f43bd5f4a818dddb513,2016,71000,1,0,0,1640,80s,80k,0,0,96
0,0,0,F,85,50fb5c0c6b1b4f43bd5f4a818dddb513,2016,71000,1,0,0,1640,80s,80k,0,0,96
1,504,78.87,F,85,50fb5c0c6b1b4f43bd5f4a818dddb513,2016,71000,1,0,0,1640,80s,80k,0,0,72
1,576,95.9,F,85,50fb5c0c6b1b4f43bd5f4a818dddb513,2016,71000,1,0,0,1640,80s,80k,2,10,240
1,0,92.86,F,76,c6a2cd4fdc104ea5896ac60300f6842d,2017,71000,1,0,0,1266,70s,80k,2,10,240
0,168,112.43,F,76,c6a2cd4fdc104ea5896ac60300f6842d,2017,71000,1,0,0,1266,70s,80k,5,5,168
1,0,92.86,F,76,c6a2cd4fdc104ea5896ac60300f6842d,2017,71000,1,0,0,1266,70s,80k,2,10,240
1,408,75.72,F,76,c6a2cd4fdc104ea5896ac60300f6842d,2017,71000,1,0,0,1266,70s,80k,10,10,168
1,504,34.06,F,76,c6a2cd4fdc104ea5896ac60300f6842d,2017,71000,1,0,0,1266,70s,80k,5,5,120
1,0,32.43,M,51,1a297cc7262d42b59fb3e34fe0166702,2014,33000,0,1,0,2257,50s,40k,5,20,240
1,168,31.16,M,51,1a297cc7262d42b59fb3e34fe0166702,2014,33000,0,1,0,2257,50s,40k,0,0,72
0,336,3.09,M,51,1a297cc7262d42b59fb3e34fe0166702,2014,33000,0,1,0,2257,50s,40k,0,0,96
0,408,10.74,M,51,1a297cc7262d42b59fb3e34fe0166702,2014,33000,0,1,0,2257,50s,40k,5,5,168
0,408,10.74,M,51,1a297cc7262d42b59fb3e34fe0166702,2014,33000,0,1,0,2257,50s,40k,5,5,168
1,168,31.16,M,51,1a297cc7262d42b59fb3e34fe0166702,2014,33000,0,1,0,2257,50s,40k,0,0,72
1,0,11.09,M,23,5ad59daa0d6b41f0a0c115443c1d8828,2017,49000,0,1,0,1033,20s,50k,3,7,168
1,336,37.69,M,23,5ad59daa0d6b41f0a0c115443c1d8828,2017,49000,0,1,0,1033,20s,50k,2,10,240
1,408,23.22,M,23,5ad59daa0d6b41f0a0c115443c1d8828,2017,49000,0,1,0,1033,20s,50k,0,0,96
1,504,14.47,M,23,5ad59daa0d6b41f0a0c115443c1d8828,2017,49000,0,1,0,1033,20s,50k,0,0,72
1,576,20.8,M,23,5ad59daa0d6b41f0a0c115443c1d8828,2017,49000,0,1,0,1033,20s,50k,10,10,168
1,0,45.64,M,58,2b91e3c00a424185ab261b2a204c9718,2017,53000,0,1,0,1077,50s,60k,0,0,72
0,168,13.58,M,58,2b91e3c00a424185ab261b2a204c9718,2017,53000,0,1,0,1077,50s,60k,5,20,240
1,408,37.45,M,58,2b91e3c00a424185ab261b2a204c9718,2017,53000,0,1,0,1077,50s,60k,2,10,240
1,504,22.1,M,58,2b91e3c00a424185ab261b2a204c9718,2017,53000,0,1,0,1077,50s,60k,5,5,168
1,576,19.75,M,58,2b91e3c00a424185ab261b2a204c9718,2017,53000,0,1,0,1077,50s,60k,3,7,168
0,0,0,F,64,23bc15e276d247669fd7d1c08a8fb678,2015,95000,1,0,0,1782,60s,100k,5,5,120
0,0,0,F,64,23bc15e276d247669fd7d1c08a8fb678,2015,95000,1,0,0,1782,60s,100k,5,5,120
0,0,0,F,64,23bc15e276d247669fd7d1c08a8fb678,2015,95000,1,0,0,1782,60s,100k,5,5,120
0,504,30.9,F,64,23bc15e276d247669fd7d1c08a8fb678,2015,95000,1,0,0,1782,60s,100k,3,7,168
0,576,28.78,F,64,23bc15e276d247669fd7d1c08a8fb678,2015,95000,1,0,0,1782,60s,100k,5,5,168
1,0,12.9,M,72,da6c95e567f94dfdb54c16073807fcfe,2017,39000,0,1,0,1084,70s,40k,5,5,168
1,0,12.9,M,72,da6c95e567f94dfdb54c16073807fcfe,2017,39000,0,1,0,1084,70s,40k,5,5,168
1,336,15.68,M,72,da6c95e567f94dfdb54c16073807fcfe,2017,39000,0,1,0,1084,70s,40k,0,0,72
1,408,18.37,M,72,da6c95e567f94dfdb54c16073807fcfe,2017,39000,0,1,0,1084,70s,40k,10,10,168
1,576,40.68,M,72,da6c95e567f94dfdb54c16073807fcfe,2017,39000,0,1,0,1084,70s,40k,5,5,120
0,0,2.12,M,54,3ccc9efe36dc4f13a8a5fc3f3f655f2a,2016,38000,0,1,0,1538,50s,40k,5,20,240
0,0,2.12,M,54,3ccc9efe36dc4f13a8a5fc3f3f655f2a,2016,38000,0,1,0,1538,50s,40k,5,20,240
1,336,2.43,M,54,3ccc9efe36dc4f13a8a5fc3f3f655f2a,2016,38000,0,1,0,1538,50s,40k,0,0,96
0,576,8.66,M,54,3ccc9efe36dc4f13a8a5fc3f3f655f2a,2016,38000,0,1,0,1538,50s,40k,5,5,120
0,0,0,M,58,932715eb8a33450c83c1557c99968c7b,2018,39000,0,1,0,773,50s,40k,2,10,168
0,168,0.32,M,58,932715eb8a33450c83c1557c99968c7b,2018,39000,0,1,0,773,50s,40k,10,10,168
0,168,0.32,M,58,932715eb8a33450c83c1557c99968c7b,2018,39000,0,1,0,773,50s,40k,10,10,168
0,504,0.51,M,58,932715eb8a33450c83c1557c99968c7b,2018,39000,0,1,0,773,50s,40k,5,20,240
0,0,0,M,58,932715eb8a33450c83c1557c99968c7b,2018,39000,0,1,0,773,50s,40k,2,10,168
1,0,74.04,O,60,d0be9ff460964c3398a33ad9b2829f3a,2018,94000,0,0,1,924,60s,100k,5,5,168
1,168,33.49,O,60,d0be9ff460964c3398a33ad9b2829f3a,2018,94000,0,0,1,924,60s,100k,10,10,168
0,336,0,O,60,d0be9ff460964c3398a33ad9b2829f3a,2018,94000,0,0,1,924,60s,100k,2,10,168
1,504,750.22,O,60,d0be9ff460964c3398a33ad9b2829f3a,2018,94000,0,0,1,924,60s,100k,5,20,240
1,576,37.1,O,60,d0be9ff460964c3398a33ad9b2829f3a,2018,94000,0,0,1,924,60s,100k,2,10,240
1,0,21.63,M,81,327d08559d564f13b6aaf681700c2e6e,2016,70000,0,1,0,1549,80s,80k,5,20,240
1,168,37.27,M,81,327d08559d564f13b6aaf681700c2e6e,2016,70000,0,1,0,1549,80s,80k,2,10,168
1,336,92.83,M,81,327d08559d564f13b6aaf681700c2e6e,2016,70000,0,1,0,1549,80s,80k,3,7,168
1,408,42.13,M,81,327d08559d564f13b6aaf681700c2e6e,2016,70000,0,1,0,1549,80s,80k,0,0,72
1,0,9.98,M,62,c05652fa9d2c4fac9a010ea5a9310c86,2018,73000,0,1,0,944,60s,80k,5,5,168
0,168,0.8,M,62,c05652fa9d2c4fac9a010ea5a9310c86,2018,73000,0,1,0,944,60s,80k,2,10,168
0,336,6.25,M,62,c05652fa9d2c4fac9a010ea5a9310c86,2018,73000,0,1,0,944,60s,80k,10,10,120
0,408,6.93,M,62,c05652fa9d2c4fac9a010ea5a9310c86,2018,73000,0,1,0,944,60s,80k,10,10,168
0,504,10.2,M,62,c05652fa9d2c4fac9a010ea5a9310c86,2018,73000,0,1,0,944,60s,80k,5,20,240
0,336,6.25,M,62,c05652fa9d2c4fac9a010ea5a9310c86,2018,73000,0,1,0,944,60s,80k,10,10,120
1,0,73.27,F,55,fbc039723b044dfd8a1723a976d667d9,2016,54000,1,0,0,1576,50s,60k,5,20,240
1,168,69.16,F,55,fbc039723b044dfd8a1723a976d667d9,2016,54000,1,0,0,1576,50s,60k,5,5,168
1,168,69.16,F,55,fbc039723b044dfd8a1723a976d667d9,2016,54000,1,0,0,1576,50s,60k,5,5,168
1,504,57.03,F,55,fbc039723b044dfd8a1723a976d667d9,2016,54000,1,0,0,1576,50s,60k,2,10,168
1,576,43.26,F,55,fbc039723b044dfd8a1723a976d667d9,2016,54000,1,0,0,1576,50s,60k,2,10,240
0,0,14.26,M,65,e1103f6b4c444f84b65f856738c0f60c,2017,39000,0,1,0,1052,60s,40k,5,20,240
1,168,47.49,M,65,e1103f6b4c444f84b65f856738c0f60c,2017,39000,0,1,0,1052,60s,40k,2,10,240
0,336,17.9,M,65,e1103f6b4c444f84b65f856738c0f60c,2017,39000,0,1,0,1052,60s,40k,5,5,168
0,336,17.9,M,65,e1103f6b4c444f84b65f856738c0f60c,2017,39000,0,1,0,1052,60s,40k,5,5,168
1,504,16.64,M,65,e1103f6b4c444f84b65f856738c0f60c,2017,39000,0,1,0,1052,60s,40k,3,7,168
1,576,34.93,M,65,e1103f6b4c444f84b65f856738c0f60c,2017,39000,0,1,0,1052,60s,40k,10,10,168
0,0,0.1,M,52,b6905df3630b4137b077b6e1b4b21d75,2017,46000,0,1,0,1278,50s,50k,5,5,168
0,0,0.1,M,52,b6905df3630b4137b077b6e1b4b21d75,2017,46000,0,1,0,1278,50s,50k,5,5,168
0,336,125.32,M,52,b6905df3630b4137b077b6e1b4b21d75,2017,46000,0,1,0,1278,50s,50k,2,10,168
1,408,129.98,M,52,b6905df3630b4137b077b6e1b4b21d75,2017,46000,0,1,0,1278,50s,50k,5,20,240
0,504,4.66,M,52,b6905df3630b4137b077b6e1b4b21d75,2017,46000,0,1,0,1278,50s,50k,10,10,120
0,576,7.5,M,52,b6905df3630b4137b077b6e1b4b21d75,2017,46000,0,1,0,1278,50s,50k,10,10,168
1,0,5.79,F,30,2c3a4de659584bed8d27cfd865f06928,2017,40000,1,0,0,1048,30s,50k,0,0,96
0,168,0,F,30,2c3a4de659584bed8d27cfd865f06928,2017,40000,1,0,0,1048,30s,50k,10,10,120
1,408,30.59,F,30,2c3a4de659584bed8d27cfd865f06928,2017,40000,1,0,0,1048,30s,50k,5,5,168
1,504,11.94,F,30,2c3a4de659584bed8d27cfd865f06928,2017,40000,1,0,0,1048,30s,50k,5,5,120
1,408,30.59,F,30,2c3a4de659584bed8d27cfd865f06928,2017,40000,1,0,0,1048,30s,50k,5,5,168
0,0,0,F,74,28416e7d96d746fb9c1fb8223d9e4914,2015,75000,1,0,0,1800,70s,80k,0,0,72
1,336,34.02,F,74,28416e7d96d746fb9c1fb8223d9e4914,2015,75000,1,0,0,1800,70s,80k,5,20,240
1,504,37.8,F,74,28416e7d96d746fb9c1fb8223d9e4914,2015,75000,1,0,0,1800,70s,80k,10,10,168
1,336,34.02,F,74,28416e7d96d746fb9c1fb8223d9e4914,2015,75000,1,0,0,1800,70s,80k,5,20,240
1,0,62.2,F,100,24c1287eb7a84cfd80472a82e05b1d57,2015,63000,1,0,0,1827,100s,70k,2,10,240
0,336,0,F,100,24c1287eb7a84cfd80472a82e05b1d57,2015,63000,1,0,0,1827,100s,70k,0,0,72
0,336,0,F,100,24c1287eb7a84cfd80472a82e05b1d57,2015,63000,1,0,0,1827,100s,70k,0,0,72
1,504,81.29,F,100,24c1287eb7a84cfd80472a82e05b1d57,2015,63000,1,0,0,1827,100s,70k,5,5,120
0,0,20.93,F,26,a4579681ffca49cfbff6f5453a49bf76,2017,40000,1,0,0,1253,20s,50k,5,20,240
0,0,20.93,F,26,a4579681ffca49cfbff6f5453a49bf76,2017,40000,1,0,0,1253,20s,50k,5,20,240
1,408,531.96,F,26,a4579681ffca49cfbff6f5453a49bf76,2017,40000,1,0,0,1253,20s,50k,3,7,168
0,504,500.98,F,26,a4579681ffca49cfbff6f5453a49bf76,2017,40000,1,0,0,1253,20s,50k,10,10,120
1,576,490.4,F,26,a4579681ffca49cfbff6f5453a49bf76,2017,40000,1,0,0,1253,20s,50k,2,10,168
0,0,0,F,63,63de418bea27420ab6485d524cb3464b,2018,51000,1,0,0,951,60s,60k,5,5,120
0,168,0.34,F,63,63de418bea27420ab6485d524cb3464b,2018,51000,1,0,0,951,60s,60k,5,20,240
0,408,1.19,F,63,63de418bea27420ab6485d524cb3464b,2018,51000,1,0,0,951,60s,60k,5,5,168
0,504,1.11,F,63,63de418bea27420ab6485d524cb3464b,2018,51000,1,0,0,951,60s,60k,10,10,120
1,576,8.61,F,63,63de418bea27420ab6485d524cb3464b,2018,51000,1,0,0,951,60s,60k,3,7,168
0,0,0,M,50,393e6938e7eb46cb86bcb04f231efc0f,2014,90000,0,1,0,2144,50s,100k,5,5,168
0,168,0,M,50,393e6938e7eb46cb86bcb04f231efc0f,2014,90000,0,1,0,2144,50s,100k,0,0,96
0,336,0,M,50,393e6938e7eb46cb86bcb04f231efc0f,2014,90000,0,1,0,2144,50s,100k,3,7,168
1,408,24.44,M,50,393e6938e7eb46cb86bcb04f231efc0f,2014,90000,0,1,0,2144,50s,100k,5,20,240
1,504,24.44,M,50,393e6938e7eb46cb86bcb04f231efc0f,2014,90000,0,1,0,2144,50s,100k,2,10,240
1,576,24.44,M,50,393e6938e7eb46cb86bcb04f231efc0f,2014,90000,0,1,0,2144,50s,100k,5,5,120
1,0,47.63,M,73,62fb072537a647a89f99fb9ea66a7c00,2017,95000,0,1,0,1055,70s,100k,2,10,240
0,168,29.85,M,73,62fb072537a647a89f99fb9ea66a7c00,2017,95000,0,1,0,1055,70s,100k,2,10,168
0,336,23.81,M,73,62fb072537a647a89f99fb9ea66a7c00,2017,95000,0,1,0,1055,70s,100k,0,0,96
0,168,29.85,M,73,62fb072537a647a89f99fb9ea66a7c00,2017,95000,0,1,0,1055,70s,100k,2,10,168
1,0,47.63,M,73,62fb072537a647a89f99fb9ea66a7c00,2017,95000,0,1,0,1055,70s,100k,2,10,240
0,0,0,M,37,585fb2dc600d4a0f912d8911aba11203,2016,50000,0,1,0,1693,30s,60k,3,7,168
1,336,29.85,M,37,585fb2dc600d4a0f912d8911aba11203,2016,50000,0,1,0,1693,30s,60k,5,5,120
1,408,66.1,M,37,585fb2dc600d4a0f912d8911aba11203,2016,50000,0,1,0,1693,30s,60k,2,10,240
0,0,0,M,37,585fb2dc600d4a0f912d8911aba11203,2016,50000,0,1,0,1693,30s,60k,3,7,168
0,576,13.49,M,37,585fb2dc600d4a0f912d8911aba11203,2016,50000,0,1,0,1693,30s,60k,10,10,168
1,0,23.01,M,65,9b0e7b326e314b758369c2f794566eb3,2016,57000,0,1,0,1659,60s,60k,0,0,96
1,168,150.63,M,65,9b0e7b326e314b758369c2f794566eb3,2016,57000,0,1,0,1659,60s,60k,2,10,240
1,336,97.58,M,65,9b0e7b326e314b758369c2f794566eb3,2016,57000,0,1,0,1659,60s,60k,10,10,168
1,0,23.01,M,65,9b0e7b326e314b758369c2f794566eb3,2016,57000,0,1,0,1659,60s,60k,0,0,96
1,576,53.81,M,65,9b0e7b326e314b758369c2f794566eb3,2016,57000,0,1,0,1659,60s,60k,3,7,168
0,0,0,F,26,ad37608a05a9453d8439806e90962c59,2017,37000,1,0,0,1053,20s,40k,0,0,96
1,336,10.45,F,26,ad37608a05a9453d8439806e90962c59,2017,37000,1,0,0,1053,20s,40k,2,10,240
1,336,10.45,F,26,ad37608a05a9453d8439806e90962c59,2017,37000,1,0,0,1053,20s,40k,2,10,240
0,576,4.98,F,26,ad37608a05a9453d8439806e90962c59,2017,37000,1,0,0,1053,20s,40k,2,10,168
1,0,47.47,M,20,4e6eb10de9744995be7496f5b1cc7bcf,2015,32000,0,1,0,1843,20s,40k,2,10,240
1,168,32.21,M,20,4e6eb10de9744995be7496f5b1cc7bcf,2015,32000,0,1,0,1843,20s,40k,0,0,72
1,408,14.33,M,20,4e6eb10de9744995be7496f5b1cc7bcf,2015,32000,0,1,0,1843,20s,40k,5,5,168
1,408,14.33,M,20,4e6eb10de9744995be7496f5b1cc7bcf,2015,32000,0,1,0,1843,20s,40k,5,5,168
0,576,10.78,M,20,4e6eb10de9744995be7496f5b1cc7bcf,2015,32000,0,1,0,1843,20s,40k,5,20,240
0,0,3.72,M,24,e08a264dc9a54efca07e1cf7e9b38480,2015,69000,0,1,0,1950,20s,70k,10,10,120
0,168,18.63,M,24,e08a264dc9a54efca07e1cf7e9b38480,2015,69000,0,1,0,1950,20s,70k,5,5,168
1,336,27.83,M,24,e08a264dc9a54efca07e1cf7e9b38480,2015,69000,0,1,0,1950,20s,70k,2,10,168
0,504,11.98,M,24,e08a264dc9a54efca07e1cf7e9b38480,2015,69000,0,1,0,1950,20s,70k,5,20,240
1,0,32.35,M,71,a4ac99af1b7f4344b734ac07592ab717,2015,95000,0,1,0,1829,70s,100k,0,0,72
1,336,123.25,M,71,a4ac99af1b7f4344b734ac07592ab717,2015,95000,0,1,0,1829,70s,100k,5,20,240
1,0,32.35,M,71,a4ac99af1b7f4344b734ac07592ab717,2015,95000,0,1,0,1829,70s,100k,0,0,72
1,576,76.71,M,71,a4ac99af1b7f4344b734ac07592ab717,2015,95000,0,1,0,1829,70s,100k,2,10,168
0,0,0,F,50,f8362fcaa42248fca2a2a174951a954a,2018,78000,1,0,0,826,50s,80k,5,20,240
0,168,0,F,50,f8362fcaa42248fca2a2a174951a954a,2018,78000,1,0,0,826,50s,80k,2,10,168
0,168,0,F,50,f8362fcaa42248fca2a2a174951a954a,2018,78000,1,0,0,826,50s,80k,2,10,168
0,0,0,F,50,f8362fcaa42248fca2a2a174951a954a,2018,78000,1,0,0,826,50s,80k,5,20,240
0,576,0,F,50,f8362fcaa42248fca2a2a174951a954a,2018,78000,1,0,0,826,50s,80k,10,10,120
1,0,11.68,F,57,b7658a8eab2f42668a9d66499b001e88,2016,81000,1,0,0,1559,50s,90k,10,10,168
0,168,0,F,57,b7658a8eab2f42668a9d66499b001e88,2016,81000,1,0,0,1559,50s,90k,0,0,96
1,336,45.74,F,57,b7658a8eab2f42668a9d66499b001e88,2016,81000,1,0,0,1559,50s,90k,3,7,168
1,408,71.39,F,57,b7658a8eab2f42668a9d66499b001e88,2016,81000,1,0,0,1559,50s,90k,5,20,240
1,0,11.68,F,57,b7658a8eab2f42668a9d66499b001e88,2016,81000,1,0,0,1559,50s,90k,10,10,168
1,408,71.39,F,57,b7658a8eab2f42668a9d66499b001e88,2016,81000,1,0,0,1559,50s,90k,5,20,240
1,0,33.96,M,52,a8719d4d305444579b2d2c1b777c3417,2014,85000,0,1,0,2317,50s,90k,3,7,168
1,168,16.57,M,52,a8719d4d305444579b2d2c1b777c3417,2014,85000,0,1,0,2317,50s,90k,10,10,168
0,504,0,M,52,a8719d4d305444579b2d2c1b777c3417,2014,85000,0,1,0,2317,50s,90k,0,0,72
1,576,63.21,M,52,a8719d4d305444579b2d2c1b777c3417,2014,85000,0,1,0,2317,50s,90k,5,5,120
1,0,5.54,M,41,bd215efd787d4305a006a56154fbcb67,2016,41000,0,1,0,1465,40s,50k,0,0,72
0,168,0,M,41,bd215efd787d4305a006a56154fbcb67,2016,41000,0,1,0,1465,40s,50k,5,5,168
1,0,5.54,M,41,bd215efd787d4305a006a56154fbcb67,2016,41000,0,1,0,1465,40s,50k,0,0,72
0,576,5.38,M,41,bd215efd787d4305a006a56154fbcb67,2016,41000,0,1,0,1465,40s,50k,5,20,240
1,0,70.42,F,66,f970eafddcb34154aa4d646b4a71ca34,2015,87000,1,0,0,1793,60s,90k,10,10,168
0,168,0,F,66,f970eafddcb34154aa4d646b4a71ca34,2015,87000,1,0,0,1793,60s,90k,10,10,120
1,336,41.28,F,66,f970eafddcb34154aa4d646b4a71ca34,2015,87000,1,0,0,1793,60s,90k,0,0,96
1,504,62.1,F,66,f970eafddcb34154aa4d646b4a71ca34,2015,87000,1,0,0,1793,60s,90k,3,7,168
1,576,62.1,F,66,f970eafddcb34154aa4d646b4a71ca34,2015,87000,1,0,0,1793,60s,90k,2,10,240
0,0,12.03,M,20,4bbcb71a7f75455e9957413cf743fef7,2016,70000,0,1,0,1634,20s,80k,10,10,168
0,168,2.36,M,20,4bbcb71a7f75455e9957413cf743fef7,2016,70000,0,1,0,1634,20s,80k,2,10,168
0,408,2.25,M,20,4bbcb71a7f75455e9957413cf743fef7,2016,70000,0,1,0,1634,20s,80k,5,5,168
1,0,38.83,M,43,9ef935700f384fefa0e1a34f92555abd,2017,42000,0,1,0,1151,40s,50k,2,10,240
0,168,9.18,M,43,9ef935700f384fefa0e1a34f92555abd,2017,42000,0,1,0,1151,40s,50k,2,10,168
1,336,9.44,M,43,9ef935700f384fefa0e1a34f92555abd,2017,42000,0,1,0,1151,40s,50k,0,0,72
0,408,16.46,M,43,9ef935700f384fefa0e1a34f92555abd,2017,42000,0,1,0,1151,40s,50k,5,20,240
0,168,9.18,M,43,9ef935700f384fefa0e1a34f92555abd,2017,42000,0,1,0,1151,40s,50k,2,10,168
0,0,0,M,82,b268f71b99b94e1485ed1ccd4c20007b,2016,110000,0,1,0,1546,80s,120k,0,0,72
1,168,88.47,M,82,b268f71b99b94e1485ed1ccd4c20007b,2016,110000,0,1,0,1546,80s,120k,3,7,168
0,0,0,M,82,b268f71b99b94e1485ed1ccd4c20007b,2016,110000,0,1,0,1546,80s,120k,0,0,72
0,0,0,M,82,b268f71b99b94e1485ed1ccd4c20007b,2016,110000,0,1,0,1546,80s,120k,0,0,72
1,504,52.03,M,82,b268f71b99b94e1485ed1ccd4c20007b,2016,110000,0,1,0,1546,80s,120k,5,5,120
0,0,0,M,82,b268f71b99b94e1485ed1ccd4c20007b,2016,110000,0,1,0,1546,80s,120k,0,0,72
0,0,0,F,70,01ef4c6618b64334a15914ff9963eaac,2017,92000,1,0,0,1023,70s,100k,0,0,96
0,168,0,F,70,01ef4c6618b64334a15914ff9963eaac,2017,92000,1,0,0,1023,70s,100k,2,10,168
1,336,116.02,F,70,01ef4c6618b64334a15914ff9963eaac,2017,92000,1,0,0,1023,70s,100k,3,7,168
0,504,51.57,F,70,01ef4c6618b64334a15914ff9963eaac,2017,92000,1,0,0,1023,70s,100k,5,20,240
1,0,23.26,F,42,7a7aece75d5347bd869fbcf707aea6b1,2017,71000,1,0,0,1053,40s,80k,10,10,168
1,336,21.6,F,42,7a7aece75d5347bd869fbcf707aea6b1,2017,71000,1,0,0,1053,40s,80k,2,10,240
0,504,0,F,42,7a7aece75d5347bd869fbcf707aea6b1,2017,71000,1,0,0,1053,40s,80k,3,7,168
1,0,49.38,M,48,8f7dd3b2afe14c078eb4f6e6fe4ba97d,2015,62000,0,1,0,1821,40s,70k,10,10,120
0,336,9.99,M,48,8f7dd3b2afe14c078eb4f6e6fe4ba97d,2015,62000,0,1,0,1821,40s,70k,2,10,168
1,408,9.99,M,48,8f7dd3b2afe14c078eb4f6e6fe4ba97d,2015,62000,0,1,0,1821,40s,70k,0,0,72
1,0,21,F,53,8b5ae6d6547745d5adae0b0828de3f7d,2015,93000,1,0,0,1814,50s,100k,5,5,120
1,0,21,F,53,8b5ae6d6547745d5adae0b0828de3f7d,2015,93000,1,0,0,1814,50s,100k,5,5,120
1,0,21,F,53,8b5ae6d6547745d5adae0b0828de3f7d,2015,93000,1,0,0,1814,50s,100k,5,5,120
1,504,65.75,F,53,8b5ae6d6547745d5adae0b0828de3f7d,2015,93000,1,0,0,1814,50s,100k,3,7,168
1,504,65.75,F,53,8b5ae6d6547745d5adae0b0828de3f7d,2015,93000,1,0,0,1814,50s,100k,3,7,168
0,0,26.95,F,48,f8756fc0eea24e7ba3ccd846efc4d0d5,2016,105000,1,0,0,1548,40s,110k,5,5,168
0,408,0,F,48,f8756fc0eea24e7ba3ccd846efc4d0d5,2016,105000,1,0,0,1548,40s,110k,5,5,120
0,408,0,F,48,f8756fc0eea24e7ba3ccd846efc4d0d5,2016,105000,1,0,0,1548,40s,110k,5,5,120
0,0,15.18,M,52,5e97488a58c641ea8ecb05a8e27fddc4,2018,48000,0,1,0,780,50s,50k,10,10,120
0,168,0,M,52,5e97488a58c641ea8ecb05a8e27fddc4,2018,48000,0,1,0,780,50s,50k,0,0,96
1,336,10.75,M,52,5e97488a58c641ea8ecb05a8e27fddc4,2018,48000,0,1,0,780,50s,50k,3,7,168
0,408,9.98,M,52,5e97488a58c641ea8ecb05a8e27fddc4,2018,48000,0,1,0,780,50s,50k,5,20,240
0,168,0,M,52,5e97488a58c641ea8ecb05a8e27fddc4,2018,48000,0,1,0,780,50s,50k,0,0,96
1,336,10.75,M,52,5e97488a58c641ea8ecb05a8e27fddc4,2018,48000,0,1,0,780,50s,50k,3,7,168
1,0,135.59,M,28,e6590c7f954f4ff482c069b45070b351,2013,68000,0,1,0,2530,20s,70k,5,5,120
0,168,13.45,M,28,e6590c7f954f4ff482c069b45070b351,2013,68000,0,1,0,2530,20s,70k,5,20,240
0,168,13.45,M,28,e6590c7f954f4ff482c069b45070b351,2013,68000,0,1,0,2530,20s,70k,5,20,240
0,408,0,M,28,e6590c7f954f4ff482c069b45070b351,2013,68000,0,1,0,2530,20s,70k,10,10,120
0,504,19.05,M,28,e6590c7f954f4ff482c069b45070b351,2013,68000,0,1,0,2530,20s,70k,10,10,168
1,0,135.59,M,28,e6590c7f954f4ff482c069b45070b351,2013,68000,0,1,0,2530,20s,70k,5,5,120
0,0,14.15,M,69,bb9cf26ad43044a3b0dd90c22bbd05d1,2014,47000,0,1,0,2310,60s,50k,5,20,240
0,168,7.34,M,69,bb9cf26ad43044a3b0dd90c22bbd05d1,2014,47000,0,1,0,2310,60s,50k,5,5,120
0,336,2.3,M,69,bb9cf26ad43044a3b0dd90c22bbd05d1,2014,47000,0,1,0,2310,60s,50k,10,10,120
1,408,27.79,M,69,bb9cf26ad43044a3b0dd90c22bbd05d1,2014,47000,0,1,0,2310,60s,50k,2,10,240
1,504,19.67,M,69,bb9cf26ad43044a3b0dd90c22bbd05d1,2014,47000,0,1,0,2310,60s,50k,0,0,72
0,336,2.3,M,69,bb9cf26ad43044a3b0dd90c22bbd05d1,2014,47000,0,1,0,2310,60s,50k,10,10,120
1,0,15.59,M,73,0861b9ca31b741bb8b411b18f82d18f6,2017,92000,0,1,0,1158,70s,100k,5,5,120
1,0,15.59,M,73,0861b9ca31b741bb8b411b18f82d18f6,2017,92000,0,1,0,1158,70s,100k,5,5,120
1,336,54.4,M,73,0861b9ca31b741bb8b411b18f82d18f6,2017,92000,0,1,0,1158,70s,100k,0,0,72
1,0,15.59,M,73,0861b9ca31b741bb8b411b18f82d18f6,2017,92000,0,1,0,1158,70s,100k,5,5,120
1,504,104.36,M,73,0861b9ca31b741bb8b411b18f82d18f6,2017,92000,0,1,0,1158,70s,100k,5,20,240
1,576,104.36,M,73,0861b9ca31b741bb8b411b18f82d18f6,2017,92000,0,1,0,1158,70s,100k,2,10,240
0,0,0,F,67,eefbc1aac05142aeb0ce661d3a19ae48,2017,71000,1,0,0,1111,60s,80k,2,10,240
0,168,0,F,67,eefbc1aac05142aeb0ce661d3a19ae48,2017,71000,1,0,0,1111,60s,80k,2,10,168
0,336,41.86,F,67,eefbc1aac05142aeb0ce661d3a19ae48,2017,71000,1,0,0,1111,60s,80k,10,10,120
0,408,19.15,F,67,eefbc1aac05142aeb0ce661d3a19ae48,2017,71000,1,0,0,1111,60s,80k,0,0,72
1,504,21.74,F,67,eefbc1aac05142aeb0ce661d3a19ae48,2017,71000,1,0,0,1111,60s,80k,10,10,168
1,576,21.74,F,67,eefbc1aac05142aeb0ce661d3a19ae48,2017,71000,1,0,0,1111,60s,80k,5,5,120
0,0,22.63,F,55,c34eaeb9e68248c382e4483328bb9867,2015,53000,1,0,0,1742,50s,60k,0,0,96
0,168,20.16,F,55,c34eaeb9e68248c382e4483328bb9867,2015,53000,1,0,0,1742,50s,60k,5,20,240
1,408,30.9,F,55,c34eaeb9e68248c382e4483328bb9867,2015,53000,1,0,0,1742,50s,60k,0,0,72
1,504,37.28,F,55,c34eaeb9e68248c382e4483328bb9867,2015,53000,1,0,0,1742,50s,60k,5,5,120
1,576,34.43,F,55,c34eaeb9e68248c382e4483328bb9867,2015,53000,1,0,0,1742,50s,60k,3,7,168
